,statement,label,id
9253,"Jeff Greene ""is the king of the undercover Credit Default Swap that brought about the destruction of our economy that we have right now.""",0,10133
9254,"After filing a lawsuit in Rhode Island, we reached an agreement with state agencies that resulted in more voters being registered in the first full month after our lawsuit than in the entire previous two-year reporting period.",1,10134
9255,Foreign Trade Zones allow U.S. land to be inhabited by Chinese communists -- communists straight from China! They are to set up little towns and live here.,0,10135
9256,Non-defense discretionary spending has increased by over 80 percent in the last two years.,0,10136
9257,Claims credit for food tax reductions that previous Democrat regimes refused to make.,0,10137
9258,"Two million new jobs have been created, in California since 2011.",1,10138
9259,The states that actually have lots of teachers in teacher unions tend to be the states that have done the best in terms of academic success in this country.,1,10139
9260,"Replacing 100,000 old toilets with water-efficient models has saved 2.4 million gallons of water every day.",1,10140
9261,[Georgia] Republicans have mismanaged unemployment benefits.,0,10141
9262,Gov. Bob McDonnell in 2010 did not even create enough jobs to keep pace with population growth in Virginia.,1,10142
9263,We would be just like North Carolina with HB2-like (transgender bathroom) legislation. It actually passed our chamber and I vetoed it.,0,10143
9264,"The Interior Department has only 30 days to review an exploration plan submitted by an oil company. That leaves no time for the appropriate environmental review. The result is, they are continually waived.",1,10144
9265,Says because of Hurricane Sandy in Atlantic City much of that boardwalk no longer exists -- just the pillars where the boardwalk used to be.,0,10145
9266,"Says the fertilizer plant that exploded in West, Texas,had not been inspected by the state of Texas since 2006.",0,10146
9267,"Says Hillary Clinton was completely exonerated, when I was in the White House by an officialinquiryon Whitewater.",1,10147
9268,Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.,1,10148
9269,Federal regulations required the changes to Georgias drivers license renewal process.,1,10149
9270,Hillary Clinton invented ISIS with her stupid policies. She is responsible for ISIS.,0,10150
9271,Fifty-three percent of teens in Central Falls are getting pregnant.,0,10151
9272,Says Mitt Romney called the Arizona law a model for the nation.,0,10152
9273,"Contrary to media reports, Georgias gas tax change led to no price increase at the pump.",1,10153
9274,There was some sort of informal commitment to build a (psychiatric) building in downtown Cleveland.,0,10154
9275,Snitker has been virtually ignored by the major media.,1,10155
9276,There are 86 languages spoken at Miami Dade College.,1,10156
9277,Chris Jacobs has been financed by the same men who are now facing charges in one of Western New Yorks largest public corruption schemes,0,10157
9278,Ninety-eight percent of the American people will not see their taxes go up due to the House health care bill.,0,10158
9279,More than 25 million Americans are unemployed. More than 50 million live without health insurance. Perhaps 100 million live in poverty.,1,10159
9280,The Capitol was built by slaves.,1,10160
9281,On applying prosecutorial discretion to immigration cases.,0,10161
9282,"Says Hillary Clinton has pledged amnesty in her first 100 days, and her plan will provide Obamacare, Social Security, and Medicare for illegal immigrants, breaking the federal budget.",0,10162
9283,Says Ronald Reagan was behind in the polls in 1980 going into the debate with Jimmy Carter and then turned around 10 days later and won 40 states.,1,10163
9284,"Its actually easier for the United States to get flight manifests from E.U. nations than it is for E.U. nations to get them from their own neighbors, thanks to an agreement the U.S. negotiated when I was secretary of state.",1,10164
9285,Says Oregon canned blueberries will be cheaper in South Korea thanks to a trade agreement.,1,10165
9286,Says Hillary Clintons approval rating went from 70 percent to 52 percent in 18 months.,1,10166
9287,John Cornyn voted twice in 2013 to back Obamas amnesty plan.,0,10167
9288,"Under Barack Obama, the fewest number of adults are working since Jimmy Carters presidency.",0,10168
9289,"I'm proud of the fact that I've raised more money from small donors than anybody else, and that we're getting $25, $50, $100 donations, and we've done very well doing it that way.",1,10169
9290,Says U.S. Senate candidate David Perdue flip-flopped on releasing his tax returns.,1,10170
9291,"Says he helped bring Uline company to Kenosha area, creating 800 local jobs.",0,10171
9292,Half of all CEOs say that the shutdown and the threat of shutdown set back their plans to hire over the next six months.,1,10172
9293,Sherrod Brown failed to pay his own taxes three separate times.,1,10173
9294,"The Central Falls fire department is one of the lowest, if not the lowest, paid fire departments in the state and entire region.",1,10174
9295,"Says Ronald Reagan understood repeatedly that when the deficit started to get out of control, that for him to make a deal he would have to propose both spending cuts and tax increases.",1,10175
9296,Two-thirds of Granite Staters oppose the Tea Party and its agenda on labor unions.,0,10176
9297,"Since President Obama took office in January 2009, the federal government has issued more than 468,500 pages of regulations.",0,10177
9298,"People buy more items during Georgias sales-tax holidays, boosting economic activity.",1,10178
9299,Americans are working longer hours for low wages . . . and yet almost all new income and wealth is going to the top 1 percent.,1,10179
9300,No one in the country has ever built a brand new sports facility and created this kind of development at the same time.,1,10180
9301,"A government analysis shows under a proposed transportation tax, metro Atlanta will create or support an additional 200,000 new jobs, including jobs that are maintained year over year.",0,10181
9302,Says Connie Mack was the only member of the Florida delegation that voted against a bill to help NASA.,1,10182
9303,The U.S. gun homicide rate is 20 times the combined rate of other western nations.,1,10183
9304,Miami-Dade has the nations highest-rated tap water.,0,10184
9305,Says Barack Obama is the only president to ever cut $500 billion from Medicare.,0,10185
9306,"McCain's ""plan for the economy is to extend George Bush's tax cuts for billionaires and give a $100-billion additional corporate tax cut.""",1,10186
9307,"Medical-grade marijuana alonewill not get that patient high, no matter what level of THC, CBD or any other compound is found in the plant.",0,10187
9308,The United States is the oldest democracy in the world.,1,10188
9309,"In the Senate version of the health reform bill, ""Every enrollee in the Office of Personnel Management enrolled plan, every enrollee has to pay a minimum of $1 per month towards reproductive rights, which includes abortion.""",0,10189
9310,Says she oversaw an audit that won the city $2 million in franchise fees.,1,10190
9311,Together we added more jobs than any other area while I was Dane County executive.,1,10191
