,statement,label,SentimentScore,CountPunc,Readability,CountWord
8332,"Before Congress, (Tom) Cotton got paid handsomely working for insurance companies and corporate interests.",0,0.5994,4,16.8,14
8333,"It will cost $50,000 per enrollee in Obamacare over the next 10 years.",0,0.0,3,6.1,13
8334,"According to HUD, it is patently unfair and socially unjust that wealthy people can live in an exclusive neighborhood.",0,-0.5267,2,12.8,19
8335,"Says when he was governor,we expanded participation in Virginia in early childhood programs by nearly 40 percent.",1,0.0,2,14.0,17
8336,Members of Congress can retire with the same pay after only one term in office,0,-0.1027,0,6.2,15
8337,The next state budget will begin with a surplus of over half a billion dollars -- $535 million to be exact.,0,0.0,4,9.1,21
8338,A 0.05 standard for drunken driving means having a glass of wine at dinner could make a person drunk.,1,-0.34,2,8.7,19
8339,"Says that since he took office, there have been no large-scale attacks on the United States.",1,-0.3182,3,9.2,16
8340,"Twenty two years ago, when he was running for governor, Bill Nelson missed 56 percent of his votes in the U.S. House.",1,-0.296,5,10.1,22
8341,Says the University of Texas can afford to build a medical school because it has a $7 billion endowment and its football program had a $50 million profit last year.,1,0.4404,3,14.8,30
8342,"Under Governor Crist, 3,000 teachers laid off.",0,0.0,3,9.0,7
8343,"Texas prosecutor Rosemary Lehmberg purchased 72 bottles of vodka in just one store alone, in just over a year.",1,-0.25,2,10.9,19
8344,President Obama funneled $716 billion out of Medicare at the expense of the elderly.,0,0.0258,2,9.4,14
8345,George Bush never suggested that we eliminate funding for Planned Parenthood.,1,0.0,1,12.8,11
8346,"SaysMichele Bachmann said on Fox News, This country could use a president like Benjamin Franklin again.",0,0.3612,2,12.5,16
8347,"By declaring that Pluto was no longer a planet, the (International Astronomical Union) put into place a planetary definition that would have even declassified Earth as a planet if it existed as far from the sun as Pluto does.",1,-0.296,4,20.6,39
8348,The president came in and campaigned against me 12 times.,0,0.0,1,6.2,10
8349,"I was appointed U.S. attorney by President Bush on Sept. 10, 2001.",0,0.0,5,6.1,12
8350,"Says there are probably 2 million, it could be even 3 million criminal immigrants in the country illegally.",1,-0.5267,2,11.1,18
8351,Says President Barack Obama released a statement on the death of brother Robin Williams before ... a statement on brother Michael Brown.,1,-0.5994,4,14.9,22
8352,I became a Republican sooner in my life than Ronald Reagan did in his.,1,0.0,1,4.7,14
8353,(Pete) Sessions has held at least two fundraisers at adult-themed clubs and made no apologies.,1,-0.296,4,11.2,15
8354,"The most popular name is no longer John or Steven. Its Jose, Camilo and Maria.",0,0.2247,3,2.4,15
8355,"Says the governor took away a billion dollars of rebates, so in real dollars, our property taxes have gone up 20 percent.",1,0.0,3,11.0,22
8356,"English ""is our national language...if it becomes official, that means in a place like New York City you can't print ballots in any other language.""",0,0.3612,8,14.4,25
8357,"When a Gallup poll asked about presidential candidate characteristics, When they get to the question on, Would you vote for a socialist, it is even less popular than voting for atheists.",1,0.3626,4,17.8,31
8358,"Says in Chicago, we take more guns off the streets than New York or L.A.",1,0.0,3,4.3,15
8359,"Under Randi Shade, Austin has had the highest cost of living of any large Texas city.",0,0.0,2,7.2,16
8360,"Says that under the new healthcare law, full- and part-time workers will be required to buy insurance costing $375 to $1,000 a month, starting in 2014.",1,0.0,8,14.4,26
8361,Newt Gingrich has suggested building a mirror system in space could improve the Earths habitability.,1,0.4404,1,13.1,15
8362,"By allowing brewpubs to sell beer, Georgia could become like Mexico with only a couple of manufacturers controlling all aspects of market.",0,0.3612,2,14.6,22
8363,Says Did you know that if you accepted the Districts proposal today you would have NO pay increase for 4 years? Seven years of frozen wages = Disrespect.,0,-0.4084,3,7.3,28
8364,"Says a car driving former University of Missouri System President Tim Wolfe ran through the students, hit one of them at the MU Homecoming Parade.",0,0.0,2,14.1,25
8365,Today we stand as the highest-performing urban school district in America.,1,0.0,2,11.5,11
8366,"The CBO found that the House Republican health care plan would lower premiums by ""up to about 10 percent"" and, for purchasers in the individual market, ""those cost savings could even be higher.""",1,0.25,7,18.2,33
8367,I just want to assure [you] were not talking about cutting Medicare benefits.,1,0.6878,3,8.6,13
8368,"When we had a conservative Republican president we were losing 750,000 jobs a month.",1,-0.3818,2,9.4,14
8369,"After one year, Tennessees students made their biggest single-year jump in achievement ever recorded in the state.",1,0.0,3,14.2,17
8370,Bill McCollum diverted a state plane to his home 53 times. A state auditor called it: likely a misuse of state resources.,0,0.0,3,5.5,22
8371,No member of the American public has ever been killed by commercial nuclear power a record unmatched by other fuels.,1,-0.7906,1,11.4,20
8372,Poll after poll after poll shows me beating Hillary.,0,-0.4588,1,6.1,9
8373,The people in Massachusetts like (the state health care plan) by about a 3-1 margin.,1,0.6908,4,8.1,15
8374,"Says 23 percent of ninth graders in Newark will graduate with a high school diploma in four years and we spend $100,000 on their education in those four years, more than is spent on any other set of students in the United States.",0,0.4215,4,20.6,43
8375,Says President Barack Obama is trying to pack the D.C. Circuit Court of Appeals.,0,0.0,3,4.6,14
8376,Anyone who knows you can just look it up to see if you voted.,1,0.0,1,1.7,14
8377,Says less than half of 1 percent of all the Texas legislators who ever served draw a benefit from pensions tied to the salaries of state district judges.,0,0.4588,1,13.8,28
8378,"Bob Menendez just voted to increase the governments debt ceiling to $1.9 TRILLION! In his 19 years in Congress, Menendez has helped overspend America over $15 TRILLION into debt.",0,-0.4574,6,10.2,29
8379,I havent really proposed (phasing out aid to Israel) in the past.,0,0.0,3,5.8,12
8380,"Says Rep. Tammy Duckworth has been a staunch supporter of expanding the spending, size and reach of the IRS.",0,0.296,3,10.4,19
8381,One of George Soros companies has provided some of the (voting) machines for some states.,0,0.0,3,9.6,15
8382,Says the Obama administration will no longer enforce the Defense of Marriage Act (DOMA).,1,-0.1779,3,10.8,14
8383,And the revenue generated by drilling off Virginias coast? $40 million over 10 years.,0,0.0,3,9.8,14
8384,Mitt Romney gave away his fathers inheritance.,1,0.0,1,9.0,7
8385,"There are only four countries in the world that ... legalize abortion after five months -- China, North Korea, Canada and the U.S.",1,0.0,9,13.3,23
8386,"First, he (Obama) opposed the surge. Then he confidently predicted that it would fail. Then he tried to prevent funding for the troops who carried out the surge.",1,-0.0772,6,5.8,28
8387,Says Cathy Jordan was arrested and dragged out of her home by a SWAT team of hooligans for using medical marijuana.,0,-0.6597,1,10.4,21
8388,"Under energy efficiency legislation sponsored by U.S. Sen. Jeanne Shaheen, federal bureaucrats could take over the local building code enforcement in your city if so-called green mandates are not complied with quickly enough.",0,0.5574,6,14.4,33
8389,"Currently, Florida is one of only five states in the nation that prohibit citizens from buying electricity from companies that will put solar panels on your home or business.",1,0.0,2,16.8,29
8390,The claim that 97 percent of scientists believe humans are causingclimate change has been debunked by the head of the United Nations Intergovernmental Panel on Climate Change. That number was pulled out of thin air.,0,0.4767,2,11.7,35
8391,Says Tom Cotton voted to turn Medicare into a voucher system.,1,0.0,1,5.9,11
8392,The significant drop in Floridas unemployment rate is a good economic sign.,0,-0.0772,1,9.7,12
8393,"Federal spending is all discretionary, other than interest on the national debt. Social Security is discretionary. We have the discretion to change the law. Same is true with Medicare and Medicaid.",1,0.6908,5,7.8,31
8394,"By age 65, the average woman will have lost $431,000 throughout her working career was a result of the pay gap.",1,-0.4019,4,9.5,21
8395,Says crime is rising in Manchester and has gone up 19 percent under Mayor Ted Gatsas.,1,-0.5423,1,7.2,16
8396,"I am the only candidate that has endorsed Bernie Sanders for President. In PA, Ive got Bernies back.",1,0.25,3,4.8,18
8397,"John McCain ""took on the drug industry.""",1,0.0,3,5.0,7
8398,War for the soul of the TxDems: 57% of Dem incumbents for Tx House LOST their primary.,0,-0.6633,3,6.5,17
8399,Says Mitt Romney flip-flopped on abortion.,1,0.0,2,10.6,6
8400,On recusing herself from cases after receiving a campaign contribution,1,0.0,0,12.3,10
8401,"Almost 88,000 United States service members are still missing and unaccounted for, dating back to World War II.",1,-0.5542,3,12.2,18
8402,"Says judges are using Shariah law in Dearborn, Mich.",0,0.0,2,6.1,9
8403,John doesn't have a record in the Senate. John's only passed four bills. They're all about post offices.,0,0.0,6,4.3,18
8404,Georgia has the fifth-highest number of uninsured people of any state in the union.,1,0.0772,2,9.1,14
8405,"Mitt Romney previously believed ""that abortion should be safe and legal in this country."" Now he is ""prolife.""",1,0.5267,6,7.4,18
8406,"Two weeks ago, a man entered the worlds busiest airport in Atlanta, Georgia, carrying a loaded AR-15 automatic weapon with an extended-capacity, 100-round magazine.",1,-0.296,8,18.3,24
8407,"Of six Rhode Island tax-credit programs worth about $35 million, three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island.",1,0.2263,6,16.3,31
8408,Two years ago we had the largest structural deficit ever in Wisconsin.,0,-0.4019,1,7.7,12
8409,"A study by the University of Virginia pulls back the curtain on Medicaids tragically bad outcomes, including increased risk of adjusted mortality.",1,-0.802,2,16.3,22
8410,Says Gov. Rick Scott allowed Republican legislators to cut his teacher pay raise proposal by 60 percent.,0,-0.3612,2,11.5,17
8411,Says the New York Times can write a story that they know is false yet they cant basically be sued.,0,0.0,1,7.2,20
8412,More Texans have new jobs today than the entire population of Fort Worth.,1,0.2263,1,7.2,13
8413,Says Oregon recyclers cant recycle plastic bags,1,0.0,0,9.7,7
8414,Says Mark Warner has supported restrictions on veterans second amendment rights.,1,0.3182,1,14.0,11
8415,Says U.S. Senate candidate Joni Ernst signed a pledge that protects tax breaks for companies that ship jobs overseas.,0,0.3182,3,12.6,19
8416,His biography says he was the top ROTC officer in the nation.,1,0.2023,1,4.2,12
8417,Says he could be the first president in modern history to be outspent.,0,0.0,1,6.1,13
8418,The IRS doesnt have to prove something against you ... youve got the burden of proof.,1,-0.4404,4,8.1,16
8419,Florida students take an array of standardized high stakes tests which eat up as much as 45 school days per year.,0,0.0,1,9.9,21
8420,"From 2014 to 2015, Austins murder rate is up a whopping 83 percent.",0,-0.6908,2,5.0,13
8421,It is against the law for the NSA to record or monitor Americans phone calls without getting a specific FISA warrant to do so.,1,0.0,1,10.8,24
8422,"Hillary Clinton was against setting a deadline for withdrawal, but now she wants a ""precipitous withdrawal"" regardless of ""conditions on the ground"" or ""consequences of a defeat for the United States,"" an RNC radio ad.",1,-0.0258,9,20.8,35
